院校名称,是否是211,是否是985,是否有研究生院,院校隶属,所在地区,学校排名,科学研究,星级,总分,人才培养,综合声誉,办学层次,自主招生,艺术特长生,高水平运动员,学历,类型,经度,纬度
江西农业工程职业学院,0.0,0.0,0.0,0.35,0.15,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.1211714315748709,0.388579485632844
赣西科技职业学院,0.0,0.0,0.0,0.35,0.15,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11493845532625101,0.2783802523753108
东华理工大学长江学院,0.0,0.0,0.0,0.35,0.15,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.10671941409593357,0.2652773076995771
山东大学,1.0,1.0,1.0,0.31,0.09,0.016,0.7256999999999999,0.5,0.7258,0.7292000000000001,0.7114,0.1,1.0,1.0,1.0,0.2,0.1,0.1169484389826064,0.36706029611962016
中国海洋大学,1.0,1.0,0.0,0.31,0.09,0.048,0.6406999999999999,0.4,0.6524,0.6587999999999999,0.6723,0.4,1.0,1.0,1.0,0.2,0.1,0.12050221714621948,0.36171298137826613
山东师范大学,0.0,0.0,0.0,0.25,0.09,0.12,0.6163000000000001,0.3,0.6293,0.6469,0.6065999999999999,0.2,-1.0,-1.0,1.0,0.2,0.06,0.11684038253145557,0.36552600872990554
山东农业大学,0.0,0.0,0.0,0.25,0.09,0.124,0.6185,0.3,0.6282,0.6431,0.6033,0.2,-1.0,-1.0,1.0,0.2,0.03,0.11716309097065718,0.3617032865403618
山东科技大学,0.0,0.0,0.0,0.25,0.09,0.148,0.6149,0.3,0.6246,0.6386999999999999,0.6033,0.2,-1.0,-1.0,1.0,0.2,0.1,0.12011212941580035,0.3600486151776252
青岛大学,0.0,0.0,0.0,0.25,0.09,0.153,0.6126,0.0,0.6238,0.6383,0.6065999999999999,0.0,-1.0,-1.0,1.0,0.2,0.1,0.12043352453234643,0.3607571425384023
青岛科技大学,0.0,0.0,0.0,0.25,0.09,0.174,0.6136,0.0,0.6221,0.6345000000000001,0.6033,0.0,-1.0,-1.0,1.0,0.2,0.05,0.12160139445806406,0.31182971467564125
曲阜师范大学,0.0,0.0,0.0,0.25,0.09,0.206,0.6059,0.0,0.6197,0.6369,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11697631942122791,0.3559717324864279
济南大学,0.0,0.0,0.0,0.25,0.09,0.219,0.6088,0.0,0.6192,0.6328,0.6033,0.0,-1.0,-1.0,1.0,0.2,0.1,0.11697457482209699,0.36620238469091254
烟台大学,0.0,0.0,0.0,0.25,0.09,0.229,0.6079,0.0,0.6186,0.6325999999999999,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.12146486181207748,0.3748188270083766
青岛理工大学,0.0,0.0,0.0,0.25,0.09,0.233,0.6078,0.0,0.6183,0.632,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.12037762693300472,0.36107527553302515
山东财经大学,0.0,0.0,0.0,0.25,0.09,0.258,0.6068,0.0,0.6175999999999999,0.6311,0.6033,0.0,-1.0,-1.0,1.0,0.2,0.13,0.12040180608343351,0.3032672149847047
山东理工大学,0.0,0.0,0.0,0.25,0.09,0.258,0.606,0.0,0.6175999999999999,0.6323,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.05,0.11800829539617656,0.3681548410704984
山东中医药大学,0.0,0.0,0.0,0.25,0.09,0.264,0.6042000000000001,0.0,0.6174000000000001,0.6336999999999999,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.04,0.11739761994438838,0.3194411942488706
聊城大学,0.0,0.0,0.0,0.25,0.09,0.274,0.6043999999999999,0.0,0.6171,0.6325999999999999,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.1,0.11600568863972512,0.3644803846335389
山东建筑大学,0.0,0.0,0.0,0.25,0.09,0.293,0.6048,0.0,0.6164999999999999,0.6309,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11719236620824408,0.36686464872066243
青岛农业大学,0.0,0.0,0.0,0.25,0.09,0.299,0.6043,0.0,0.6164000000000001,0.6312,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.03,0.1204041084404556,0.3632702863126965
鲁东大学,0.0,0.0,0.0,0.25,0.09,0.3,0.6042000000000001,0.0,0.6162,0.6309,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.1,0.12136681095718842,0.3752612340485929
齐鲁工业大学,0.0,0.0,0.0,0.25,0.09,0.309,0.6042000000000001,0.0,0.616,0.6309,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11705169866199504,0.36649984357557364
临沂大学,0.0,0.0,0.0,0.25,0.09,0.338,0.6028,0.0,0.6152000000000001,0.6295000000000001,0.6043999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11829859737427521,0.3512336077366898
潍坊医学院,0.0,0.0,0.0,0.25,0.09,0.376,0.6009,0.0,0.6145,0.6307,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11903973265731088,0.3666723192359688
泰山医学院,0.0,0.0,0.0,0.25,0.09,0.384,0.6015,0.0,0.6144,0.6299,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11716330755211564,0.36206374309652667
山东工商学院,0.0,0.0,0.0,0.25,0.09,0.392,0.6018,0.0,0.6143,0.6295000000000001,0.6,0.0,-1.0,-1.0,1.0,0.2,0.05,0.12145346303380027,0.37491886019460563
滨州医学院,0.0,0.0,0.0,0.25,0.09,0.392,0.6013000000000001,0.0,0.6143,0.6297999999999999,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.12032640528333415,0.3607066639116871
德州学院,0.0,0.0,0.0,0.25,0.09,0.441,0.6006,0.0,0.6137,0.6292,0.6,0.0,-1.0,-1.0,1.0,0.2,0.1,0.11633947147908433,0.3747690591550443
济宁医学院,0.0,0.0,0.0,0.25,0.09,0.441,0.6004,0.0,0.6137,0.6294,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.1166020705237302,0.3540185584342619
潍坊学院,0.0,0.0,0.0,0.25,0.09,0.472,0.6002000000000001,0.0,0.6135,0.6289,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11918663561159631,0.3672358819711408
山东交通学院,0.0,0.0,0.0,0.25,0.09,0.561,0.6001,0.0,0.6114999999999999,0.6246,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11707641958047689,0.3670493627949078
滨州学院,0.0,0.0,0.0,0.25,0.09,0.561,0.6002000000000001,0.0,0.6114999999999999,0.6248,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11799321670937776,0.3739183492143253
泰山学院,0.0,0.0,0.0,0.25,0.09,0.588,0.6002000000000001,0.0,0.6114,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11714864280449579,0.36685304549069075
枣庄学院,0.0,0.0,0.0,0.25,0.09,0.588,0.6004,0.0,0.6114,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11754466806484425,0.3490694205532435
菏泽学院,0.0,0.0,0.0,0.25,0.09,0.617,0.6,0.0,0.6113000000000001,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11547241047203222,0.3527515158610433
山东政法学院,0.0,0.0,0.0,0.25,0.09,0.617,0.6001,0.0,0.6113000000000001,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.07,0.1170953529860496,0.36672670884540426
济宁学院,0.0,0.0,0.0,0.25,0.09,0.617,0.6001,0.0,0.6113000000000001,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11696454371395872,0.355541568776123
山东青年政治学院,0.0,0.0,0.0,0.25,0.09,0.617,0.6,0.0,0.6113000000000001,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11724608460824908,0.36678549117301346
齐鲁师范学院,0.0,0.0,0.0,0.25,0.09,0.687,0.6003000000000001,0.0,0.6002000000000001,0.6002000000000001,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.1170578753208511,0.3668371977560009
山东女子学院,0.0,0.0,0.0,0.25,0.09,0.702,0.6001,0.0,0.6,0.6,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11701714273546776,0.3664026637339961
山东管理学院,0.0,0.0,0.0,0.25,0.09,0.702,0.6,0.0,0.6,0.6,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11707332725358933,0.36704608023517055
山东农业工程学院,0.0,0.0,0.0,0.25,0.09,0.702,0.6,0.0,0.6,0.6,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11710110196165237,0.36701030679536417
山东医学高等专科学校,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.04,0.11699746409564397,0.36618138546554363
菏泽医学专科学校,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.04,0.11548263651246614,0.3527690630520732
山东体育学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.01,0.11720000539830092,0.3669090406416266
山东艺术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.11,0.11705267359296503,0.3666219896351535
山东万杰医学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11785829301839008,0.36545175892957843
山东商业职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.11727733180609148,0.3663989396674962
青岛滨海学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.1201743882757804,0.3598807225038051
山东工艺美术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.11,0.12006433821521129,0.3592179742977651
山东警察学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.07,0.1175346914838504,0.3665744809814894
山东电力高等专科学校,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11703182455089228,0.36601160135166283
日照职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11954595898338466,0.3546811590020098
曲阜远东职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1170697124722172,0.3556432249910007
青岛职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12016774746246736,0.35976472042033164
威海职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12194660401300185,0.3745290698398962
济南铁道职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11705386285962968,0.3669196279901899
山东劳动职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1169792219361612,0.3665220899254087
莱芜职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11773534697375024,0.3625072187914257
烟台南山学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.12049137585634176,0.37599216175430933
济宁职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1165932930009311,0.35432293942191023
潍坊职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11921247402213259,0.37092190931588687
烟台职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1215414423568031,0.37441967946809285
东营职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1186302081109113,0.37441750552113534
聊城职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11600894598533483,0.36490737933725315
滨州职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1186302081109113,0.37441750552113534
山东科技职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11903040070035104,0.3666920935138904
山东服装职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1203075998862966,0.31036059859848314
德州科技职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11662131546165376,0.3694937342205465
潍坊科技学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.1187817553046833,0.3689066661061487
山东力明科技职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11689765498738024,0.3659045890314897
山东圣翰财贸职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11685346329696963,0.3657317878357689
山东水利职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11955824600615014,0.35461519925063434
山东畜牧兽医职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.11941633295931152,0.3687620691558069
青岛飞洋职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12033328711201553,0.36322906302957864
山东英才学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11732840505569182,0.36693660477229917
山东大王职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11853638926311029,0.3699167329426829
山东交通职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12009556978253778,0.30349758995252596
淄博职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11786092316709273,0.3649190911760695
山东外贸职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.12039052938487513,0.3608111502834654
青岛酒店管理职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.12049607659924491,0.3617525526889848
山东信息职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.119160842026505,0.3671709037525408
淄博科技职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11786092316709273,0.3649190911760695
青岛港湾职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12002925866640224,0.3581716502307097
青岛恒星职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12049639765363421,0.3618061374310297
山东胜利职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11854064399732776,0.3747338799325968
山东经贸职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11910119804403398,0.3668808540212328
山东工业职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11808763948797307,0.3689082874964143
山东化工职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11923432701044324,0.3709150797600403
青岛黄海学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.12011882295964686,0.35930029823810045
青岛求实职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1203487459617062,0.36237795847787685
山东现代职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11736202395974163,0.366783266104931
济南职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11726708770971678,0.36639758150808716
山东协和学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11727626255304295,0.3673992055818902
烟台大学文经学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.12146486181207748,0.3748188270083766
青岛理工大学琴岛学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.1205041870403723,0.3630900516295039
中国石油大学胜利学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11854064399732776,0.3747338799325968
山东科技大学泰山科技学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11718219595258231,0.3622851520097881
淄博师范高等专科学校,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.06,0.11790281276997293,0.3666673075576263
山东中医药高等专科学校,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.04,0.12072237808264076,0.3699076624870065
济南工程职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11750348892879155,0.3668737692808582
山东电子职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1175274934516295,0.36670549028869154
山东华宇职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1203075998862966,0.31036059859848314
山东旅游职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1203075998862966,0.31036059859848314
山东铝业职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1180534865412976,0.3676094938001055
山东杏林科技职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11755065230666004,0.3668171978686861
泰山职业技术学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11718219595258231,0.3622851520097881
山东外事翻译职业学院,0.0,0.0,0.0,0.25,0.09,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12176187134758856,0.36875782976876065
郑州大学,1.0,0.0,0.0,0.37,0.17,0.064,0.6246,0.3,0.6455,0.6620999999999999,0.6591,0.2,1.0,-1.0,1.0,0.2,0.1,0.11354224612614412,0.3482320656388542
河南大学,0.0,0.0,0.0,0.37,0.17,0.089,0.6212,0.3,0.6344,0.6501,0.6204,0.2,-1.0,-1.0,1.0,0.2,0.1,0.11382714326948086,0.34822875045444535
河南农业大学,0.0,0.0,0.0,0.37,0.17,0.156,0.6121,0.3,0.6235,0.6355,0.6175999999999999,0.2,-1.0,-1.0,-1.0,0.2,0.03,0.11366935204393953,0.34792212994270144
河南理工大学,0.0,0.0,0.0,0.37,0.17,0.163,0.6103000000000001,0.0,0.6225999999999999,0.6356,0.6164000000000001,0.0,-1.0,-1.0,1.0,0.2,0.05,0.11389695391439164,0.34797828287194593
河南师范大学,0.0,0.0,0.0,0.37,0.17,0.163,0.6093,0.0,0.6225999999999999,0.6365,0.6164000000000001,0.0,-1.0,-1.0,1.0,0.2,0.06,0.11385657508171812,0.3478621858489302
河南工业大学,0.0,0.0,0.0,0.37,0.17,0.206,0.6075,0.0,0.6197,0.632,0.6164000000000001,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11361865105214253,0.34755000338779424
华北水利水电大学,0.0,0.0,0.0,0.37,0.17,0.276,0.6015,0.0,0.617,0.6318,0.6164000000000001,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11368197260754088,0.3481636671388899
河南科技大学,0.0,0.0,0.0,0.37,0.17,0.281,0.6041,0.0,0.6169,0.633,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11244714227046507,0.3468418360227624
河南中医学院,0.0,0.0,0.0,0.37,0.17,0.284,0.6014,0.0,0.6167,0.6309,0.6181,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.1138073221584032,0.3478520660232472
郑州轻工业学院,0.0,0.0,0.0,0.37,0.17,0.349,0.6013000000000001,0.0,0.615,0.631,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.1135161599629482,0.34817149898506505
新乡医学院,0.0,0.0,0.0,0.37,0.17,0.37,0.6012,0.0,0.6146,0.6307,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11393949101588342,0.35294773907635957
商丘师范学院,0.0,0.0,0.0,0.37,0.17,0.376,0.6071,0.0,0.6145,0.6249,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11699923627275406,0.3559966084746133
中原工学院,0.0,0.0,0.0,0.37,0.17,0.392,0.6004999999999999,0.0,0.6143,0.6302,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11362172496376712,0.3475512104518318
信阳师范学院,0.0,0.0,0.0,0.37,0.17,0.392,0.6011,0.0,0.6143,0.6302,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11365172234915345,0.34871006752475686
南阳师范学院,0.0,0.0,0.0,0.37,0.17,0.432,0.6012,0.0,0.6138,0.6289,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11249451018949784,0.329816776311022
河南财经政法大学,0.0,0.0,0.0,0.37,0.17,0.456,0.6023,0.0,0.6136,0.6275,0.6,0.0,-1.0,-1.0,1.0,0.2,0.13,0.10162247338027404,0.34740396071091156
南阳理工学院,0.0,0.0,0.0,0.37,0.17,0.495,0.6001,0.0,0.6133,0.6288,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11362174336440904,0.23586676529713763
安阳工学院,0.0,0.0,0.0,0.37,0.17,0.495,0.6001,0.0,0.6133,0.6288,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11435648596073456,0.3607168787770106
河南城建学院,0.0,0.0,0.0,0.37,0.17,0.495,0.6,0.0,0.6133,0.6288,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11319311510833306,0.3377953269106477
洛阳师范学院,0.0,0.0,0.0,0.37,0.17,0.519,0.6013000000000001,0.0,0.6121,0.6247,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11261311813716889,0.3463508936224266
郑州航空工业管理学院,0.0,0.0,0.0,0.37,0.17,0.522,0.6009,0.0,0.612,0.6253,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.11378948854826636,0.3479467919971633
河南科技学院,0.0,0.0,0.0,0.37,0.17,0.531,0.6008,0.0,0.6118,0.6249,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.1135158189661766,0.34714555009262005
安阳师范学院,0.0,0.0,0.0,0.37,0.17,0.531,0.6008,0.0,0.6118,0.625,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11249451018949784,0.329816776311022
许昌学院,0.0,0.0,0.0,0.37,0.17,0.561,0.6004,0.0,0.6114999999999999,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11387561197208558,0.3404991791907569
周口师范学院,0.0,0.0,0.0,0.37,0.17,0.588,0.6003000000000001,0.0,0.6114,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.1146896883150732,0.3364192569722483
河南牧业经济学院,0.0,0.0,0.0,0.37,0.17,0.588,0.6001,0.0,0.6114,0.6247,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.03,0.10162247338027404,0.34740396071091156
