院校名称,是否是211,是否是985,是否有研究生院,院校隶属,所在地区,学校排名,科学研究,星级,总分,人才培养,综合声誉,办学层次,自主招生,艺术特长生,高水平运动员,学历,类型,经度,纬度
重庆电力高等专科学校,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,106.53974401094223,29.49259300752022
重庆工业职业技术学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,106.64633487661833,29.778530976572114
重庆三峡职业学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,综合,108.40092057204834,30.763035934165263
重庆工贸职业技术学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,综合,107.37024506143051,29.651351503954498
重庆机电职业技术学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,106.69025393129216,29.588429006999906
重庆正大软件职业技术学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,106.60264246442459,29.43273757546483
重庆电子工程职业学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,106.33081997821425,29.624117004402645
重庆海联职业技术学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,综合,106.60923827262943,29.688119390547794
重庆信息技术职业学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,108.38568611907407,30.79380853520325
重庆传媒职业学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,106.07920101173052,29.86005680658301
重庆警察学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,本科,政法,106.32600056915481,29.631992759704865
重庆城市管理职业学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,综合,104.01802465832745,30.66900206472293
重庆工程职业技术学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,106.25754959948655,29.344528642059704
重庆房地产职业学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,综合,106.33472805633413,29.624144240656253
重庆人文科技学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,本科,综合,106.41885526562129,29.974919963175722
四川外语学院重庆南方翻译学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,本科,语言,106.6987807370206,29.043853128023013
重庆师范大学涉外商贸学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,本科,财经,106.08163002982869,29.863302936837645
重庆工商大学融智学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,本科,财经,106.65586688621211,29.031973053970965
重庆工商大学派斯学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,本科,财经,106.65586688621211,29.031973053970965
重庆邮电大学移通学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,本科,工科,106.61438888693029,29.53762099737412
重庆城市职业学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,综合,105.94871198559706,29.33159399129339
重庆水利电力职业技术学院,,,,重庆市教育委员会,重庆,,,0,,,,,,,,专科,工科,105.9400367797984,29.372782899052034
四川大学,211.0,985.0,研,教育部,四川,13.0,75.42,5,74.05,73.48,70.92,中国一流大学,1.0,1.0,1.0,本科,综合,104.01508441456275,30.56600980584241
电子科技大学,211.0,985.0,研,教育部,四川,42.0,64.84,4,65.89,66.12,69.2,中国高水平大学,1.0,1.0,1.0,本科,工科,116.49709804522566,39.98105870899804
西南交通大学,211.0,,研,教育部,四川,61.0,62.4,4,64.73,66.02,68.71,中国高水平大学,1.0,1.0,1.0,本科,工科,103.99321381946406,30.77039889704779
西南财经大学,211.0,,,教育部,四川,97.0,61.3,4,63.39,64.97,65.04,中国高水平大学,1.0,,1.0,本科,财经,104.02054368663852,30.674066146954793
四川农业大学,211.0,,,四川省教育厅,四川,117.0,61.53,3,62.96,63.96,64.44,中国知名大学,1.0,,,本科,农业,103.629275043796,31.00981186574479
成都理工大学,,,,四川省教育厅,四川,154.0,61.17,3,62.37,63.6,61.97,中国知名大学,,,,本科,工科,121.56133497299936,31.29925187102717
西南石油大学,,,,四川省教育厅,四川,158.0,61.06,0,62.34,63.66,61.81,,,,1.0,本科,工科,104.19090750626695,30.8327112090301
四川师范大学,,,,四川省教育厅,四川,178.0,60.66,0,62.16,63.57,62.14,,,,1.0,本科,师范,104.31618088082203,30.619479929874913
成都中医药大学,,,,四川省教育厅,四川,197.0,60.83,3,62.01,63.56,60.16,中国知名大学,,,1.0,本科,医药,104.05894948108993,30.713431956937104
西南科技大学,,,,四川省教育厅,四川,236.0,60.86,0,61.82,63.1,60.16,,,,,本科,工科,104.7421903214658,31.46731009248677
西华大学,,,,四川省教育厅,四川,258.0,60.17,0,61.76,63.22,61.92,,,,1.0,本科,综合,103.96213298780214,30.782453819078395
成都信息工程学院,,,,四川省教育厅,四川,300.0,60.14,0,61.62,62.96,61.81,,,,,本科,工科,103.99063047247847,30.585000381275076
西华师范大学,,,,四川省教育厅,四川,309.0,60.21,0,61.6,63.24,60.16,,,,1.0,本科,师范,106.07675646507572,30.820627453005606
四川理工学院,,,,四川省教育厅,四川,333.0,60.02,0,61.54,62.96,61.64,,,,,本科,工科,103.82483696179317,30.697739080008187
西南民族大学,,,,国家民族事务委员会,四川,338.0,60.47,0,61.52,62.84,60.16,,,,,本科,民族,104.05762052791846,30.64719279106957
泸州医学院,,,,四川省教育厅,四川,338.0,60.2,0,61.52,63.08,60.16,,,,,本科,医药,105.42541489059838,28.906476857843977
成都学院,,,,四川省教育厅,四川,441.0,60.06,0,61.37,62.93,60.0,,,,1.0,本科,综合,104.20676942563995,30.82730225805597
绵阳师范学院,,,,四川省教育厅,四川,456.0,60.06,0,61.36,62.92,60.0,,,,,本科,师范,104.60513683794451,31.459784830636934
宜宾学院,,,,四川省教育厅,四川,456.0,60.04,0,61.36,62.89,60.16,,,,,本科,综合,114.38909659180544,27.809056486330643
中国民用航空飞行学院,,,,中国民用航空总局,四川,472.0,60.0,0,61.35,62.9,60.16,,,,,本科,工科,104.37459544237213,30.297164933632786
攀枝花学院,,,,四川省教育厅,四川,495.0,60.0,0,61.33,62.89,60.0,,,,,本科,综合,101.73217749269773,26.573981483439677
川北医学院,,,,四川省教育厅,四川,524.0,60.1,0,61.19,62.49,60.0,,,,,本科,医药,106.09536701964814,30.811281287386542
乐山师范学院,,,,四川省教育厅,四川,531.0,60.06,0,61.18,62.5,60.0,,,,,本科,师范,104.27648646711657,30.896343157095806
成都工业学院,,,,四川省教育厅,四川,561.0,60.0,0,61.15,62.51,60.0,,,,,本科,工科,104.05547079300254,30.68360271944257
内江师范学院,,,,四川省教育厅,四川,617.0,60.02,0,61.13,62.45,60.0,,,,,本科,师范,105.05761178440899,29.595151082915095
西昌学院,,,,四川省教育厅,四川,617.0,60.0,0,61.13,62.47,60.0,,,,,本科,综合,102.21948945711465,27.952339319218723
四川民族学院,,,,四川省教育厅,四川,617.0,60.0,0,61.13,62.45,60.0,,,,,本科,师范,102.18578531472644,30.116404256990204
四川旅游学院,,,,四川省教育厅,四川,617.0,60.0,0,61.13,62.46,60.0,,,,,本科,综合,104.28541418659694,30.586841710198186
成都师范学院,,,,四川省教育厅,四川,617.0,60.01,0,61.13,62.45,60.0,,,,,本科,师范,103.83533644642434,30.682110322098335
成都医学院,,,,四川省教育厅,四川,683.0,60.07,0,60.03,60.01,60.0,,,,,本科,医药,104.11886277555287,30.754989652764497
四川文理学院,,,,四川省教育厅,四川,687.0,60.01,0,60.02,60.03,60.0,,,,,本科,综合,107.72735133794566,31.360440527518083
阿坝师范高等专科学校,,,,四川省教育厅,四川,,,0,,,,,,,,专科,师范,103.42310126314837,30.930176016789087
成都体育学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,体育,104.04999166837497,30.652713244194715
四川音乐学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,艺术,104.0857266208841,30.642149036150716
成都纺织高等专科学校,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,103.96265139991193,30.763164016864117
民办四川天一学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,财经,107.97378348849792,30.17607148367284
成都航空职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,104.24615661886098,30.534462016012707
四川电力职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,104.0416439847624,30.66968108073273
四川警察学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,政法,103.9102408428989,30.53153274346563
成都职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,103.88766031695567,30.485691716560584
成都东软学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,工科,103.60298020423014,30.894435202132257
四川化工职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,105.42986168253242,28.805785643872156
四川水利职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,103.62187884537961,30.99669975661535
南充职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,106.16156593742551,30.852535582543346
内江职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,105.13287505390993,29.61301592432201
四川航天职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,104.27168403602968,30.561494938942555
四川邮电职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,104.13071798285971,30.625422909617512
武警成都指挥学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,军事,104.07274727406208,30.578993724029967
四川机电职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,101.76621491727342,26.574837005933848
绵阳职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,104.7945851581324,31.496394577701796
四川交通职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,103.82260170819269,30.69436497776325
四川工商职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,103.70236701907363,30.918967871107483
四川工程职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,104.39781699912724,31.09851987969534
四川建筑职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,104.3905371312744,31.090616245689652
达州职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,107.5412979837716,31.278247019013147
四川托普信息技术职业学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,103.9305111965621,30.788082019210346
四川国际标榜职业学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,艺术,104.30512902813277,30.603869394317687
成都农业科技职业学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,农业,103.8183715875462,30.705806568997794
宜宾职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,104.5839127416858,28.719757292077734
泸州职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,105.41482117372271,28.91894090171184
眉山职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,103.89373115542266,30.072047192547494
成都艺术职业学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,艺术,103.89209210718916,30.493562802354944
四川职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,103.99282496252897,30.70528710734275
乐山职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,103.7643027471969,29.5707864903042
雅安职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,103.05825169552374,30.02494385632803
电子科技大学成都学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,工科,103.97176533812453,30.734215744765514
成都理工大学工程技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,工科,103.73815199584347,29.565740015719694
四川传媒学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,艺术,103.50385614374831,30.18007714090354
成都信息工程学院银杏酒店管理学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,财经,103.96298864245819,30.792489383794425
四川师范大学文理学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,师范,104.46785949669017,30.854117543574322
四川师范大学成都学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,工科,103.83533644642434,30.682110322098335
四川外语学院成都学院,,,,四川省教育厅,四川,,,0,,,,,,,,本科,语言,103.5842778428346,30.834919944111604
四川商务职业学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,财经,103.79062077440975,30.756816307378315
四川司法警官职业学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,政法,104.10708086997565,30.777668288167675
广安职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,师范,106.6707799377949,30.46826404177266
四川信息职业技术学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,工科,105.89593654897226,32.426526551597604
四川工业管理职业学院,,,,四川省教育厅,四川,,,0,,,,,,,,专科,综合,104.25174129438595,30.576759941354617
贵州大学,211.0,,,贵州省教育厅,贵州,100.0,61.88,3,63.34,64.23,65.42,中国知名大学,1.0,,1.0,本科,综合,106.69667439026149,26.563861739947694
贵州师范大学,,,,贵州省教育厅,贵州,196.0,60.83,0,62.02,63.2,61.81,,,,1.0,本科,师范,102.85974700744042,24.867435053884588
贵阳医学院,,,,贵州省教育厅,贵州,248.0,60.35,0,61.78,63.12,61.81,,,,,本科,医药,106.72179218010935,26.60424791206024
贵州财经大学,,,,贵州省教育厅,贵州,349.0,60.23,0,61.5,63.05,60.0,,,,,本科,财经,106.72849138327834,26.62201070970637
遵义医学院,,,,贵州省教育厅,贵州,376.0,60.12,0,61.45,63.04,60.0,,,,,本科,医药,113.3095539930018,22.170913411821584
贵州民族大学,,,,贵州省教育厅,贵州,384.0,60.21,0,61.44,62.95,60.0,,,,,本科,民族,106.67670892149498,26.470686969625966
贵阳中医学院,,,,贵州省教育厅,贵州,441.0,60.0,0,61.37,62.99,60.0,,,,,本科,医药,106.7284037086606,26.580477105110287
贵州师范学院,,,,贵州省教育厅,贵州,456.0,60.09,0,61.36,62.45,61.81,,,,,本科,师范,106.80378753076091,26.64910468209126
遵义师范学院,,,,贵州省教育厅,贵州,547.0,60.08,0,61.16,62.45,60.0,,,,,本科,师范,107.05969958910599,27.714173709113684
凯里学院,,,,贵州省教育厅,贵州,561.0,60.06,0,61.15,62.45,60.0,,,,,本科,综合,107.8987480165189,26.530581521553586
铜仁学院,,,,贵州省教育厅,贵州,561.0,60.04,0,61.15,62.47,60.0,,,,,本科,综合,109.22857874219368,27.792763768974357
贵阳学院,,,,贵州省教育厅,贵州,588.0,60.03,0,61.14,62.46,60.0,,,,,本科,综合,106.7844011995565,26.563490690289367
黔南民族师范学院,,,,贵州省教育厅,贵州,588.0,60.03,0,61.14,62.46,60.0,,,,,本科,师范,107.52650521500901,26.299119753393015
安顺学院,,,,贵州省教育厅,贵州,588.0,60.03,0,61.14,62.45,60.0,,,,,本科,综合,105.90759501529958,26.249521071619696
毕节学院,,,,贵州省教育厅,贵州,617.0,60.01,0,61.13,62.45,60.0,,,,,本科,师范,105.32294006076765,27.299263974481445
六盘水师范学院,,,,贵州省教育厅,贵州,617.0,60.01,0,61.13,62.45,60.0,,,,,本科,师范,104.8249352065468,26.581311415946555
兴义民族师范学院,,,,贵州省教育厅,贵州,617.0,60.01,0,61.13,62.45,60.0,,,,,本科,师范,104.97881781493281,25.167615119147815
贵州理工学院,,,,贵州省教育厅,贵州,679.0,60.0,0,60.17,60.0,61.64,,,,,本科,综合,106.6682820073392,26.565291800664998
黔南民族医学高等专科学校,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,医药,107.53220945499548,26.24362050041034
贵州商业高等专科学校,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,财经,106.70006971559644,26.57375409156653
贵州警官职业学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,政法,106.78277993777262,26.556745501895726
贵州交通职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,工科,106.44973065480289,26.5733460775092
贵州航天职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,工科,107.17244797972876,27.718939011620524
贵州电子信息职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,工科,107.99848211623959,26.58727475419949
安顺职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,综合,105.95020128630155,26.246146610932822
黔东南民族职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,综合,107.90663783381041,26.533238909997767
黔南民族职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,综合,107.46273369840178,26.30941661784201
遵义职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,综合,107.05021393207652,27.718627700404987
贵州亚泰职业学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,综合,121.16782523757053,30.0010732433088
贵州工业职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,工科,106.65376521064165,26.610580535162207
贵州电力职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,工科,106.4395860008515,26.553256010935538
六盘水职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,综合,104.79835569397359,26.612652462640582
铜仁职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,综合,109.2205398960181,27.784340877685036
贵阳中医学院时珍学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,本科,医药,106.7284037086606,26.580477105110287
贵州财经学院商务学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,本科,财经,106.65483365521487,26.147303746131307
贵州大学科技学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,本科,综合,106.72054452358695,26.591322343603277
贵州大学明德学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,本科,综合,106.92549545328522,31.234805747318756
贵州民族学院人文科技学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,本科,民族,106.41885526562129,29.974919963175722
贵州师范大学求是学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,本科,师范,106.63249998363318,26.71908401146169
遵义医学院医学与科技学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,本科,医药,113.3095539930018,22.170913411821584
贵阳医学院神奇民族医药学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,本科,医药,106.6263124552825,26.380753465891846
黔西南民族职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,综合,107.46273369840178,26.30941661784201
贵州轻工职业技术学院,,,,贵州省教育厅,贵州,,,0,,,,,,,,专科,工科,106.63248776667825,26.39230701644086
云南大学,211.0,,,云南省教育厅,云南,56.0,63.69,4,65.06,65.82,67.34,中国高水平大学,1.0,,1.0,本科,综合,102.7085742274549,25.060198343162952
昆明理工大学,,,,云南省教育厅,云南,109.0,62.34,3,63.18,64.26,61.97,中国知名大学,,,1.0,本科,工科,102.73868695525879,25.05767298434343
云南师范大学,,,,云南省教育厅,云南,174.0,60.85,0,62.21,63.51,62.14,,,,1.0,本科,师范,102.72131489449872,25.096047423750505
云南农业大学,,,,云南省教育厅,云南,201.0,61.07,0,61.99,63.28,60.16,,,,,本科,农业,102.75573841078244,25.134884913080736
云南民族大学,,,,云南省教育厅,云南,284.0,60.42,0,61.67,63.21,60.16,,,,,本科,民族,102.70968686865919,25.064408057675966
昆明医科大学,,,,云南省教育厅,云南,290.0,60.08,0,61.66,63.11,61.81,,,,,本科,医药,102.83296941850233,24.85166152930431
云南财经大学,,,,云南省教育厅,云南,323.0,60.21,0,61.57,63.17,60.16,,,,1.0,本科,财经,121.50443702064177,31.30976579090332
西南林业大学,,,,云南省教育厅,云南,338.0,60.18,0,61.52,63.06,60.33,,,,,本科,林业,102.76367278402725,25.065124527586313
云南中医学院,,,,云南省教育厅,云南,422.0,60.01,0,61.39,63.0,60.0,,,,,本科,医药,102.82925600318642,24.84434200629949
大理学院,,,,云南省教育厅,云南,432.0,60.06,0,61.38,62.94,60.0,,,,,本科,综合,100.21947880424769,25.611206369290755
曲靖师范学院,,,,云南省教育厅,云南,456.0,60.05,0,61.36,62.9,60.0,,,,,本科,师范,116.40673111600785,39.96995756058736
楚雄师范学院,,,,云南省教育厅,云南,482.0,60.03,0,61.34,62.89,60.0,,,,,本科,师范,101.55590964999377,25.032447850469538
玉溪师范学院,,,,云南省教育厅,云南,495.0,60.01,0,61.33,62.89,60.0,,,,,本科,师范,102.57007626871933,24.345234445530583
红河学院,,,,云南省教育厅,云南,561.0,60.06,0,61.15,62.46,60.0,,,,,本科,综合,103.42981303134239,23.35614800772453
昆明学院,,,,云南省教育厅,云南,588.0,60.03,0,61.14,62.46,60.0,,,,,本科,综合,102.6869127578861,25.03534719864163
保山学院,,,,云南省教育厅,云南,588.0,60.04,0,61.14,62.45,60.0,,,,,本科,师范,99.1679902865114,25.140959285886
普洱学院,,,,云南省教育厅,云南,617.0,60.0,0,61.13,62.45,60.0,,,,,本科,师范,101.0058941643901,22.774454510489527
昭通学院,,,,云南省教育厅,云南,617.0,60.0,0,61.13,62.45,60.0,,,,,本科,师范,103.7465194421745,27.364204492642894
文山学院,,,,云南省教育厅,云南,617.0,60.0,0,61.13,62.47,60.0,,,,,本科,师范,104.25549125921029,23.36132440110704
云南艺术学院,,,,云南省教育厅,云南,,,0,,,,,,,,本科,艺术,102.68035261241,25.061156232586836
云南警官学院,,,,云南省教育厅,云南,,,0,,,,,,,,本科,政法,102.69781333592388,25.082211111970093
昆明冶金高等专科学校,,,,云南省教育厅,云南,,,0,,,,,,,,专科,工科,102.69552921450442,25.071389776591673
云南国土资源职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,工科,102.78761505128514,25.0062273103933
云南交通职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,工科,103.82260170819269,30.69436497776325
昆明工业职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,工科,102.49701339856438,24.90630306418953
云南农业职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,农业,102.98534278380154,25.172325268733836
云南司法警官职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,政法,102.90412303012702,25.072129033326632
云南医学高等专科学校,,,,云南省教育厅,云南,,,0,,,,,,,,专科,医药,102.71827116594027,25.055500843986376
云南文化艺术职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,艺术,102.64148841266972,24.977167176871337
云南体育运动职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,体育,102.68952583878321,24.970355854674697
云南经济管理职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,财经,102.4398220596461,24.903037012454796
云南科技信息职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,工科,102.7662185818417,25.08998862805976
西双版纳职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,综合,100.79617531094715,22.011837565797354
昆明艺术职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,艺术,102.66048263351917,25.07844423745632
玉溪农业职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,农业,102.50685182016751,24.245609627864454
云南能源职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,工科,103.83495375688891,25.550439401407658
云南大学滇池学院,,,,云南省教育厅,云南,,,0,,,,,,,,本科,综合,103.00995518696963,25.236585250403053
云南大学旅游文化学院,,,,云南省教育厅,云南,,,0,,,,,,,,本科,综合,100.23479724878207,26.92164051289172
昆明理工大学津桥学院,,,,云南省教育厅,云南,,,0,,,,,,,,本科,工科,123.48730369317256,41.81684292129365
云南师范大学商学院,,,,云南省教育厅,云南,,,0,,,,,,,,本科,综合,103.01634531257838,25.240505865206405
昆明医科大学海源学院,,,,云南省教育厅,云南,,,0,,,,,,,,本科,医药,102.99948354981275,25.247481570092884
云南艺术学院文华学院,,,,云南省教育厅,云南,,,0,,,,,,,,本科,艺术,102.68035261241,25.061156232586836
云南热带作物职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,农业,100.79400356754695,22.00947865783025
云南国防工业职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,工科,103.70563604265499,30.51585073759482
云南机电职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,工科,102.73856137214852,25.152037523608385
云南林业职业技术学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,林业,102.77996759682013,25.10016640041685
云南城市建设职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,综合,103.01066745340827,25.24016310412417
云南工程职业学院,,,,云南省教育厅,云南,,,0,,,,,,,,专科,综合,102.44545200976694,24.90136601736554
西藏大学,211.0,,,西藏自治区教育厅,西藏,142.0,60.91,0,62.53,63.07,66.74,,,,,本科,综合,108.73919844234892,34.35594382534971
西藏民族学院,,,,西藏自治区教育厅,西藏,293.0,60.25,0,61.65,62.94,61.81,,,,,本科,民族,108.73789670783441,34.35302441587119
西藏藏医学院,,,,西藏自治区教育厅,西藏,680.0,60.25,0,60.12,60.03,60.0,,,,,本科,医药,104.04145641857193,30.805485102340995
西藏警官高等专科学校,,,,西藏自治区教育厅,西藏,,,0,,,,,,,,专科,政法,104.04145641857193,30.805485102340995
西安交通大学,211.0,985.0,研,教育部,陕西,18.0,72.28,5,72.13,72.43,70.25,中国一流大学,1.0,1.0,1.0,本科,综合,103.99321381946406,30.77039889704779
西北工业大学,211.0,985.0,研,工业和信息化部,陕西,29.0,67.71,4,67.82,67.43,69.95,中国高水平大学,1.0,1.0,1.0,本科,工科,120.68122401231216,36.354661332635516
西北大学,211.0,,,陕西省教育厅,陕西,37.0,66.49,4,66.67,66.81,66.85,中国高水平大学,1.0,,,本科,综合,106.43069097969465,29.82665899515885
长安大学,211.0,,,教育部,陕西,43.0,65.76,4,65.84,66.02,65.36,中国高水平大学,1.0,1.0,1.0,本科,工科,108.96118796946632,34.23700606328734
西北农林科技大学,211.0,985.0,研,教育部,陕西,52.0,64.01,4,65.14,65.79,66.9,中国高水平大学,1.0,1.0,1.0,本科,农业,108.07934220117825,34.291641819762745
西安电子科技大学,211.0,,研,教育部,陕西,65.0,63.28,4,64.5,65.26,66.19,中国高水平大学,1.0,,1.0,本科,工科,108.84005326805682,34.12952150343443
陕西师范大学,211.0,,,教育部,陕西,71.0,62.67,3,64.06,65.56,63.24,中国知名大学,1.0,,1.0,本科,师范,109.0523756804286,34.29629693508104
西安建筑科技大学,,,,陕西省教育厅,陕西,133.0,61.47,3,62.64,63.95,61.81,中国知名大学,,,1.0,本科,工科,108.76064503724689,34.02031405065808
西安理工大学,,,,陕西省教育厅,陕西,139.0,61.28,3,62.54,63.89,61.81,中国知名大学,,,1.0,本科,工科,109.00277026203155,34.259781201380356
西安科技大学,,,,陕西省教育厅,陕西,199.0,60.55,0,62.0,63.42,61.81,,,,,本科,工科,108.99737054761108,34.23521121685219
陕西科技大学,,,,陕西省教育厅,陕西,231.0,60.29,0,61.84,63.31,61.81,,,,,本科,工科,108.98363078517485,34.38390569397272
西北政法大学,,,,陕西省教育厅,陕西,284.0,60.22,0,61.67,63.4,60.16,,,,,本科,政法,108.9224287816273,34.16007927653619
西安工业大学,,,,陕西省教育厅,陕西,306.0,60.37,0,61.61,63.07,60.33,,,,1.0,本科,工科,108.99067116477876,34.39227876701148
西安石油大学,,,,陕西省教育厅,陕西,309.0,60.39,0,61.6,63.08,60.16,,,,,本科,工科,108.93742662093025,34.20571256056951
西安工程大学,,,,陕西省教育厅,陕西,333.0,60.2,0,61.54,63.14,60.16,,,,,本科,工科,109.19266306378579,34.37120527783722
西安外国语大学,,,,陕西省教育厅,陕西,349.0,60.08,3,61.5,63.07,60.49,中国知名大学,,,,本科,语言,108.88611711698077,34.14299431250604
延安大学,,,,陕西省教育厅,陕西,357.0,60.04,0,61.49,63.16,60.16,,,,,本科,综合,109.4696071491205,36.626077004863774
西安财经学院,,,,陕西省教育厅,陕西,410.0,60.15,0,61.41,62.93,60.0,,,,1.0,本科,财经,108.96626456339486,34.227687080330874
